lemma,Polarity
machista,0.25
macro,0.5
macroglosia,-0.375
macroscópico,0.25
macrón,0.25
madera_de_arce,-0.25
madera_de_sicomoro,-0.25
madera_de_sicómoro,-0.25
madre_superiora,0.375
madriguera,-0.312
madrás,0.25
madurado,0.5
maduro,0.453
maestrazgo,0.25
maestro_cocinero,0.25
maestría,0.281
mafioso,-0.25
magenta,0.0625
magia_negra,-0.25
magisterial,-0.25
magistral,0.813
magistratura,-0.25
magnanimidad,0.25
magnicidio,-0.75
magnificencia,0.35
magnánime,0.5
magnánimo,0.438
magnético,0.25
magnífico,0.804
magrez,-0.375
magrura,-0.375
magullar,-0.25
mahayanismo,0.25
maitre,0.25
majara,-0.5
majareta,-0.5
majestuoso,0.719
majeza,0.438
mal,-0.45
mal_carácter,-1.0
mal_de_mar,-0.375
mal_ejemplo,-0.25
mal_emparejado,-0.25
mal_empleo,-0.375
mal_entendido,-0.25
mal_genio,-0.375
mal_gusto,-0.375
mal_humor,-0.5
mal_viaje,-0.25
mala_administración,-0.25
mala_fama,-0.25
mala_fe,-0.5
mala_jugada,-0.5
mala_leche,-0.312
mala_memoria,-0.375
mala_pata,-0.25
mala_pronunciación,-0.375
malabsorción,-0.375
malacia,-0.375
malandrín,-0.25
malapropismo,-0.25
malaria,-0.25
malcasarse,0.375
malcontento,-0.375
malcriador,-0.25
maldecido,-0.25
maldiciente,-0.25
maldición,-0.562
maleable,0.375
maleante,-0.25
maledicencia,-0.375
maleducado,-0.35
maleficencia,-0.562
maleficio,-0.375
malentendido,0.25
maletudo,-0.5
malevolencia,-0.562
malformación,-0.437
malformado,-0.25
malhumor,-0.531
malhumorado,-0.833
malicia,-0.375
malignidad,-0.562
maligno,-0.469
malintencionado,-0.5
malnutrición,-0.25
malograrse,-0.5
malogro,-0.25
maloliente,-1.0
malos_modales,-0.25
malos_tratos,-0.25
malparir,-0.75
malquerencia,-0.375
maltratador,-0.375
maltratar,-0.25
malus_sylvestris,-0.25
malva,0.375
malvadamente,-0.25
malvender,-0.375
malversar,-0.25
malware,-0.25
maléfico,-0.875
malévolo,-0.775
mamotreto,-0.25
mamporro,-0.25
manager,0.25
mancha,-0.3
mancha_de_aceite,-0.25
mancha_de_barro,-0.25
mancha_de_lodo,-0.25
mancha_de_nacimiento,-0.25
mancha_de_óxido,-0.25
manchurrón,-0.375
manchón,-0.375
mancillado,-0.25
mandante,-0.25
mandarina,0.25
mandibular,-0.5
mandil,-0.312
mandinga,-0.625
mando_hidráulico,-0.25
manejabilidad,0.333
manejable,0.625
manga_raglán,-0.25
manganeso,-0.25
mangar,-0.5
mangueo,-0.25
mangui,-0.25
manguito,0.25
maniaco,-0.312
maniacodepresivo,-0.6875
maniatado,0.5
manicura,0.375
manida,-0.5
manifiesto,0.354
maniobrable,0.5
manipulabilidad,0.25
manipular,-0.286
manitas,0.875
manosear,-0.281
manotada,-0.25
manotazo,-0.25
mansedumbre,0.25
mansión,0.25
manso,0.281
mansuetud,0.25
mantenerse_fresco,-0.5
mantenible,0.375
mantenido,0.375
mantenimiento_del_coche,0.375
mantequilla_de_cacao,-0.25
mantilla,-0.25
manto_lúgubre,-0.25
mantón,-0.25
manualidad,0.313
manumitir,0.25
manzana_camuesa,0.25
manzana_podrida,-0.5
manzana_reineta,0.25
manzana_silvestre,0.375
manzano_silvestre,-0.25
maqueta,0.25
maquinar,-0.312
marattiales,-0.25
maravilla,0.417
maravilloso,0.719
marca_de_estilo,0.25
marca_distintiva,0.25
marcado,-0.25
marcha_militar,0.25
marcha_sindical,-0.5
mareado,-0.437
marginalidad,0.25
maria,0.25
marica,0.0
maricón,-0.375
marinero_polémico,-0.25
marinería,0.5
mariposón,-0.375
mariquita,0.375
marketing,0.25
marmolación,0.25
marrajo,0.25
marrano,0.25
marrullería,0.375
marrón,0.375
marrón-rojizo,0.25
marsala,-0.25
marshal,-0.375
martingala,-0.375
martirio,-0.5
masacrar,-0.25
masacre,-0.25
masajear,0.25
mascara,-0.25
mascarada,-0.25
masculinidad,0.25
mascullar,-0.25
masivo,0.375
masoquista,0.3125
mastalgia,-0.5
mastelero,-0.375
master_en_pedagogía,0.25
masticable,0.438
masticador_ruidoso,-0.25
masticar_ruidosamente,-0.25
mastuerzo_acuático,0.25
mastuerzo_de_agua,0.25
masturbación,0.25
mata,-0.25
matachín,-0.312
matanza,-0.458
mataperros,-0.25
matar_a_tiros,-0.5
matar_de_risa,0.25
matar_violentamente,-1.0
matarratas,-0.25
matarse,0.25
matatenas,0.25
matemáticamente,0.375
material_aislante,-0.25
material_bélico,-0.25
materializado,0.25
matiné,0.25
maton,-0.25
matricidio,-0.375
matrilineal,0.25
matrimoniarse,0.25
matutero,-1.0
matón,-0.292
maula,-0.25
maullido,0.375
maximalista,-0.5
maximización,0.25
maximizar,0.313
mayúscula,0.25
mazmorra,-0.25
maña,0.3
mañanita,-0.375
mañoso,0.563
mecanismo_acústico,0.375
mecanismo_de_defensa,-0.375
mecanografiado,-0.25
mecenazgo,0.375
mediana,0.25
medicación_con_cuentagotas,0.25
medicamentoso,0.5
medicar,0.375
medicinal,0.625
medicinar,0.375
medida_cautelar,-0.625
medida_de_contrapeso,0.25
medida_provisional,0.25
medidas,0.375
medidas_drásticas,0.25
medido,0.25
medio_de_comunicación_escrito,-0.25
medio_relieve,0.25
medioambientalista,-0.25
medios,-0.312
medirse,0.25
meditado,0.5
meditativo,0.375
medrar,0.813
medula_oblonga,-0.25
mefítico,-0.75
megalomanía,0.375
megalomaníaco,-0.4375
megalómano,-0.375
megamuerte,-0.375
mejor,0.5
mejora,0.328
mejorado,0.417
mejorar,0.281
mejoría,0.75
melancolía,-0.375
melancólico,-0.375
melanismo,-0.25
melanosis,-0.25
melena,-0.375
melfalán,0.25
melindre,-0.25
melodioso,0.5
melodramáticamente,-0.375
melodramático,-0.125
melopsittacus_undulatus,-0.25
melódicamente,0.25
melódico,0.313
memo,-0.375
memorable,0.375
memoria_a_largo_plazo,-0.25
memoria_no_volátil,-0.25
memoria_volátil,0.25
mención_honorífica,0.25
mendacidad,-0.375
mendaz,-0.25
mendicante,0.375
mendigo,-0.25
meningismo,-0.25
meningitis,-0.25
menospreciar,-0.268
menosprecio,-0.304
mensual,0.375
mental,0.292
mente,0.375
mentecato,-0.333
mentir,-0.625
mentira,-0.3
mentiroso,-0.625
mentón,-0.375
menudo,0.375
mequetrefe,-0.5
meralgia,-0.375
mercadeo,0.25
mercadillo,-0.25
mercado_bursátil,0.25
mercado_de_valores,0.25
mercenario,0.25
merchandising,0.25
merecedor,0.813
merecer,0.438
merecido,0.1875
merecimiento,0.25
meritocracia,0.313
meritorio,0.5415
merluzo,-0.375
merodeador,0.25
mes_a_mes,-0.375
mesa_de_despacho,-0.25
mesita_de_café,-0.25
mesofítico,0.25
mesomorfo,0.375
mestizar,-0.625
mestizo,-0.375
mesura,0.375
mesurado,0.542
mesías,-0.25
mesófilo,0.25
metacarpo,0.25
metaconocimiento,0.25
metafísica,0.25
metafórico,0.25
metalepsis,-0.25
metalistería,0.375
metano,-0.25
metanol,-0.25
metedor,-1.0
meterse_con,-0.375
meteórico,0.25
meticuloso,0.344
metijón,-0.25
metonímia,0.25
metonímico,0.25
metotrexato,0.25
metralgia,-0.5
metrónomo,0.25
metódico,0.375
meyótico,-0.25
mezclable,0.5
mezquinamente,-0.25
mezquino,-0.469
mezuzá,0.25
miasmático,0.25
miastenia,-0.25
miau,0.375
michelín,-0.375
microfonación,0.375
microfotómetro,0.25
micronutriente,-0.25
microonda,-0.25
microscopio_electrónico,0.25
microsporidios,-0.5
miedoso,-0.375
mielatelia,-0.25
mientes,0.25
migraña,-0.25
milagroso,0.375
milano_negro,-0.25
mildiu,-0.375
militancia,-0.25
militante,-0.437
militantismo,-0.25
militarización,0.25
millettia,-0.25
mimado,0.25
mimetizar,0.25
mimoso,0.375
mimético,0.313
mina_de_oro,0.25
minado,0.0
mineral_de_plomo,-0.25
mini,-0.25
minimoto,-0.25
ministerio_de_asuntos_exteriores,0.25
minucioso,0.438
minyán,-0.25
miocardiopatía,-0.375
miofibrilla,0.25
miopía,0.5
mirada_desafiante,-0.375
mirada_feroz,-0.375
mirada_fulminante,-0.375
miradita,0.25
miramento,0.5
miramiento,0.688
mirar_a_las_musarañas,-0.25
mirar_por,0.25
mirlo,-0.25
mirmecófagos,-0.25
mirmecófilo,0.375
misantropía,-0.437
misantrópico,-1.0
miserable,-0.3165
miseria,-0.292
misil_balístico_intercontinental,0.25
misión_imposible,-0.375
misión_religiosa,0.25
mismísimo,0.5
misofobia,-0.5
misofóbico,-0.75
misoginia,-0.625
misoneísmo,-0.25
misticismo,0.25
mistificar,0.25
misántropo,-0.75
misógino,-0.687
mitigable,0.625
mitigado,-0.5
mitologista,0.25
mitologo,0.25
mitólogo,0.25
mixomatosis,-0.25
mixosporidios,-0.5
moblaje,-0.25
moca,-0.25
mocoso,-0.437
mod,-0.25
modelo_a_escala,0.25
modelo_a_imitar,0.25
moderantismo,0.25
moderato,0.25
modernizado,0.5
moderno,0.328
modestia,0.313
modicidad,0.25
modificable,0.375
modificado,0.292
modorra,0.25
modoso,0.875
modélico,0.875
mofa,-0.25
mofador,-0.5
mofarse,-0.25
mohoso,-0.312
mohín,-0.375
mohína,-0.312
mohíno,-0.75
mojigato,0.4375
moldeable,0.5
molestar,-0.458
molestar_repetidamente,-0.375
molestia,-0.347
molesto,-0.538
momentáneo,0.375
mona,0.25
monario,-0.25
monarquía,-0.25
mongolismo,-0.25
mongoloide,-0.25
mono,0.469
monoaural,-0.25
monorquidia,-0.375
monosilábico,0.25
monosémico,0.375
monosílabo,0.25
monoteísmo,0.25
monsenor,0.25
monseñor,0.25
monstruosidad,-0.5
monstruoso,-0.396
montado,0.375
monte_de_piedad,0.25
montecillo,-0.25
montería,-0.312
monumento_a_Washington,0.25
monumento_nacional,0.25
monárquico,0.375
monástico,0.313
monóxido_de_carbono,-0.25
moral,0.344
moral_sexual,0.25
moralizador,0.625
moralizar,0.375
moralmente,0.5
morbosidad,-0.312
mordacidad,0.25
mordida_de_perro,-0.25
mordisco_de_perro,-0.25
moreno,-0.417
moretón,-0.375
morganático,0.25
morgue,-0.375
moribundo,-0.375
morirse,-0.312
moronidad,-0.25
mortal,-0.3435
mortificado,-0.25
mortificador,-0.25
mortificante,-0.5
mortificar,-0.562
mortinato,0.25
mortuorio,-0.25
mortífero,-0.375
mosca,0.25
mosqueado,-0.75
motete,0.25
motilidad,0.25
motivación_irracional,0.25
motivador,0.375
motivar,0.25
moto,-0.25
motricidad,0.25
motín,-0.25
moverse_estruendosamente,-0.375
movible,0.292
movido,-0.25
movilidad,0.25
movilización_militar,0.25
movimiento_gay,0.25
movimiento_juvenil,0.25
movimiento_libertario,0.25
movimiento_obrero,0.25
movimiento_religioso,0.25
mozo_de_cuadra,0.25
mozo_de_establo,0.25
moña,-0.375
moño,-0.25
muchachil,0.375
mucho_pedir,0.375
mucilaginoso,0.313
mucosidad,-0.25
mucus,-0.25
mudable,-0.375
mudez,-0.25
mudra,0.375
mueblaje,-0.25
mueble_de_época,0.25
mueca_de_dolor,-0.375
muela_del_juicio,-0.5
muerte_cerebral,-0.375
muerte_civil,0.25
muerte_de_un_millón_de_personas,-0.375
muerto_viviente,-0.375
muescar,0.375
muestra_de_tela,0.25
muestreo,0.25
muflón,-0.375
mugido,0.375
mugre,-0.25
mugriento,-0.25
mujer_de_peso,0.375
mujeriego,-0.25
mujeril,0.25
mullido,0.25
multa,-0.375
multable,-0.5
multiforme,0.375
multiracial,0.25
multiuso,0.25
mundano,0.25
mundial,0.275
mundo_de_fantasía,-0.25
mundo_de_la_fantasía,-0.375
mundo_del_crimen,-0.5
munificencia,0.25
munificente,0.25
munificiencia,0.25
munífico,0.25
mural,-0.25
muralla,-0.312
murmullo,-0.25
murmurio,-0.375
murria,-0.375
murriña,-0.25
musculoso,0.375
museo_científico,0.25
musical,0.375
musicológicamente,0.375
musitar,-0.25
muslera,-0.25
muslo_de_pavo,-0.5
mustela,-0.312
mustiar,-0.25
mustiarse,-0.25
mutabilidad,0.375
mutable,0.25
mutante,0.25
mutilado,-0.375
mutilar,-0.304
mutuamente,-0.375
muyahid,-0.5
muñequera,-0.312
máchmetro,0.25
mácula,-0.562
máquina_de_rayos_X,0.25
márketing,0.25
mármol_verde_antiguo,-0.375
mártir,-0.25
más_allá,-0.375
máster_en_educación,0.25
máximo,0.625
médico_de_cabecera,-0.25
médico_generalista,-0.25
médula_oblonga,-0.25
mérito,0.417
método_de_enseñanza,0.25
método_ecléctico,0.25
método_pedagógico,0.25
métricamente,0.25
métrico,0.313
mímico,0.375
mísero,-0.25
míster,0.25
místico,0.25
módulo_de_mando,0.25
mórbido,-0.292
móvil,0.313
música_clásica,0.375
música_pop,0.375
naciente,0.25
nacimiento_del_cabello,0.25
nada_crítico,-0.25
nada_halagador,-0.625
nada_polémico,-0.25
nadaderas,0.25
naltrexona,0.25
naranja,0.375
narcisista,0.25
narco,-0.25
narcolepsia,-0.25
narcoleptico,-0.25
narcosis,-0.5
narcotismo,-0.5
narcotizado,0.25
narcotraficante,-0.25
narcotráfico,-0.25
narcómano,-0.375
narrativo,0.375
nasión,0.25
nata_cortada,-0.375
nato,0.5
naturista,0.25
naufragio,-0.312
naupatía,-0.375
nauseabundo,-0.25
nauseoso,-0.25
navaja_automática,0.25
nave_espacial,0.25
neanthertal,0.25
nebrina,0.25
necedad,-0.5
necio,0.25
necrofilia,-0.25
necromancia,-0.25
necromanía,-0.25
necromántico,-0.375
necropsia,-0.375
necrosis,-0.25
necrótico,-0.25
nefando,-0.5
negable,0.375
negado,-0.25
negarse,0.25
negligencia,-0.312
negligé,-0.25
negociación_comercial,0.25
negrito,-0.375
negro,-0.3265
negro-azulado,-0.5
negro_azabache,-0.312
negro_carbón,-0.312
negroide,0.25
negrura,-0.312
negruzco,-0.25
nemotecnia,0.25
neoclasicismo,0.25
neolengua,-0.25
neoliberal,0.375
neoplasia,-0.375
neostigmina,0.25
nerita,-0.25
nervio_troclear,0.25
neto,0.313
neumoconiosis,-0.375
neumotórax,-0.375
neuralgia,-0.375
neurastenia,-0.25
neurasténico,-0.3125
neuritis,-0.375
neurobiológico,0.25
neurofibromatosis,-0.25
neuroléptico,0.25
neurosis,-0.375
neurospora,-0.375
neurotóxico,-0.25
neurálgico,-0.25
neurótico,-0.375
neutral,-0.25
neutralidad,-0.25
neutralizado,0.5
nevera,-0.25
nevus,-0.25
nick,-0.25
nictalopía,-0.5
nicturia,-0.25
nido_de_arañas,-0.75
nido_de_ardilla,-0.25
nigromancia,-0.25
nigromántico,-0.25
nihilismo,-0.25
nihilista,-0.25
ninchi,-0.375
ninfomanía,-0.375
ninfula,0.25
ninfómana,-0.4375
niqui,0.25
nirvana,-0.25
nitrificarse,0.25
nitrobenceno,-0.25
nivelado,0.375
niño_enmadrado,-0.375
no,0.375
no_alarmante,0.625
no_alistado,-0.25
no_apareado,0.25
no_astringente,-0.25
no_atribuíble,-0.375
no_autorizado,-0.75
no_catalogado,-0.25
no_causativo,-0.25
no_cercada,-0.25
no_cercado,-0.25
no_cognoscible,-0.75
no_comprometido,-0.5
no_comunicación,0.25
no_constreñido,-0.25
no_consumado,-0.375
no_coronado,-0.25
no_cualificado,-0.875
no_de_primos,0.25
no_deducible,-0.25
no_delineado,-0.25
no_demostrado,-0.5
no_disponible,-0.375
no_edificante,-0.75
no_elevado,0.25
no_elástico,-0.625
no_esclarecedor,0.25
no_estreñido,0.375
no_excitable,-0.5
no_explosivo,-0.25
no_extensible,-0.25
no_ficticio,-0.25
no_financiado,-0.375
no_fisible,-0.25
no_heredable,-0.375
no_identificado,-0.375
no_iluminador,0.25
no_investigador,-0.25
no_ionizado,-0.25
no_iónico,-0.25
no_lavable,-0.25
no_metal,-0.25
no_metálico,-0.25
no_pagar,-0.5
no_perecible,0.25
no_portátil,-0.25
no_profético,0.25
no_reconocido,-0.5
no_recíproco,-0.25
no_redivivo,-0.375
no_regenerado,-0.25
no_registrado,-0.25
no_renovado,-0.375
no_requerido,-0.375
no_resbaladizo,-0.5
no_resbaloso,-0.5
no_reservado,-0.375
no_residencial,-0.375
no_residenciales,-0.375
no_resinoso,0.25
no_retractil,-0.25
no_saludable,-0.5
no_sectario,0.375
no_seleccionado,-0.25
no_sindicalista,-0.25
no_solicitado,-0.375
no_submarino,-0.375
no_sumergible,-0.375
no_susceptible,-0.5
no_tradicional,-0.5
no_vendido,-0.25
noble,0.542
noble_vitalicio,-0.25
nocaut,-0.375
nocente,-0.375
nocional,-0.312
nociones,-0.375
nocivo,-0.437
nocturnamente,-0.25
noluntad,-1.0
nombre_de_fábrica,0.25
nomia,0.25
nominar,0.25
nonato,-0.25
nones,0.375
noqueador,-0.375
normal,0.393
normalidad,0.292
nosología,-0.25
nostalgia,0.25
nota_amarga,-0.375
nota_musical,0.25
notable,0.775
noticiario_cinematográfico,-0.25
notoriedad,0.375
novato,-0.5
novedoso,0.375
novel,0.5
novela_corta,-0.25
novela_de_aventuras,-0.25
novelar,-0.25
novial,-0.25
nubarrón,-0.5
nube_corneal,-0.25
nubes_de_guerra,-0.5
nublado,0.25
nubloso,-0.25
nudista,0.25
nuevas,0.25
nuez,-0.25
nuez_de_cola,-0.25
nuez_moscada,-0.25
nuez_muescada,-0.25
numerario,-0.375
numinoso,0.375
nutricionalmente,0.375
nutricionista,0.25
nutrición_autótrofa,0.25
nutrido,0.5
nutrimento,0.25
nutrir,0.275
nutritivo,0.688
náutica,0.5
nítido,0.333
nóstico,0.375
núbil,0.5
número_atómico_22,-0.25
número_atómico_24,-0.25
número_atómico_25,-0.25
número_atómico_27,-0.25
número_atómico_34,-0.25
número_atómico_4,-0.25
número_atómico_73,-0.25
número_atómico_76,-0.375
número_romano,0.25
números_rojos,0.25
obedecer,0.375
obediencia,0.25
obediente,0.542
obelión,0.25
obeso,-0.25
objeción,-0.275
objetar,-0.375
objetificar,0.25
objetividad,0.375
objetivo,0.313
objeto_indirecto,0.25
objetor,-0.25
objetor_de_conciencia,0.25
obligación_noble,0.25
obligación_simple,0.5
obligación_sin_garantía,0.5
obliteración,-0.375
oboe_de_amore,-0.25
obra_de_consulta,0.25
obra_literaria,0.25
obsceno,-0.375
obscurantista,-0.25
obscuridad,-0.625
obsequioso,0.375
observable,0.625
observado,0.375
observador,0.375
observancia,0.625
obsesivo,-0.25
obseso,-0.5
obsidiana,-0.375
obstaculización,-0.25
obstinarse,-0.25
obstructor,0.25
obstáculo_de_arena,-0.375
obtener_frutos,0.75
obtenible,0.375
obvia,0.438
obviamente,-0.25
obvio,0.4
oca_azul,-0.375
occidentalizar,0.375
oceánico,0.25
ocioso,0.375
oclusivo,0.25
ocre,0.375
octosilábico,0.25
octosílabo,0.25
octópodo,-0.25
ocultismo,-0.375
ocuparse,0.25
ocurrencia_oportuna,0.5
ocurrente,0.625
ocurrirse,0.25
oda,-0.25
odiado,-0.75
odiar,-1.0
odinofagia,-0.625
odio,-0.5
odiosidad,-0.5
ofender,-0.594
ofenderse,-0.5
ofendido,-0.375
ofensiva,-0.25
ofensivo,-0.429
oferta_de_matrimonio,0.25
ofertorio,0.375
office,-0.375
offset,0.25
oficial_de_la_ley,-0.25
oficial_pagador,0.25
oficiante,0.25
oficina_de_empleo,0.375
oficinista,0.25
oficio,0.333
ofrecer_sexo,0.25
ofrecimiento_de_matrimonio,0.25
ofrenda,0.25
oftalmia,-0.5
oftalmía,-0.5
ojeroso,-0.25
ojiazul,0.25
ojo_de_pez,-0.25
ojos,0.25
ok,0.375
okey,0.375
ola_de_protestas,-0.25
oler,-0.281
oliva,0.375
oliváceo,0.375
olla_de_barro,-0.25
olla_para_asar,0.25
olor_corporal,-0.25
oloroso,0.375
olvidable,0.25
olvido,-0.25
olvido_total,-0.25
omatidio,-0.25
ombrío,0.25
omitir,0.313
omnipresente,0.25
omnisciencia,0.25
omnisciente,0.25
onagro,-0.25
oncogén,-0.25
onda_sonora,0.25
ondeante,-0.312
ondeo,-0.25
ondulante,0.375
onicosis,-0.375
onomatopeico,0.375
onomatopeya,0.375
opaco,-0.25
opalino,0.25
opción_de_bloqueo,-0.375
operable,0.625
operacionalmente,0.25
operación_de_inteligencia,-0.25
operativo,0.333
operatorio,0.375
opistognato,0.25
oportuno,0.542
opresión,-0.375
opresor,-0.375
oprobio,-0.417
oprobioso,-0.5
optez,-0.25
optimismo,0.458
optimista,0.7030000000000001
optimístico,0.875
opulento,0.625
opúsculo,0.25
oración_interrogativa,0.25
orante,0.25
oratorio,0.3125
orco,-0.875
orden_Scorpionida,0.25
orden_de_bacterias,-0.25
orden_de_detención,-0.25
orden_de_ejecución,-0.5
orden_del_día,-0.25
orden_religiosa,0.25
ordenado,0.292
ordenancista,0.25
order_phallales,-0.25
ordinariez,-0.5
ordinario,-0.375
orejero,0.25
orfandad,-0.25
organización_benéfica,0.25
organizado,0.25
organizativo,-0.25
orgasmo,0.25
orgánico,0.292
orientación_religiosa,0.375
orientador,0.375
orientarse,0.5
originalidad,0.313
ornamentador,0.25
ornamental,0.25
ornamentalista,0.25
ornamento_arquitectónico,0.375
oro,0.375
orquidales,-0.25
orquidalgia,-0.375
ortiga,-0.375
orto,0.25
ortopnea,-0.25
ortotropo,0.5
osado,0.25
osar,-0.25
oscilante,0.25
oscilatorio,0.25
oscurantismo,-0.437
oscurantista,-0.25
oscurecerse,-0.625
oscurecido,-0.5
oscuridad,-0.359
oscuro,-0.575
osmosis,-0.25
osqueocele,-0.25
ostensible,0.25
osteofito,-0.625
osteomalacia,-0.375
osteopatía,0.25
osteopetrosis,-0.375
osteoporosis,-0.5
osteítis,-0.25
ostracodermos,0.25
otitis,-0.25
otorgar_una_mitra,0.375
otosclerosis,-0.375
otredad,-0.25
out,-0.25
ovacionador,0.25
ovacionar,0.5
oveja_negra,-0.25
oxidativo,0.375
oxifenbutazona,0.25
oxímoron,-0.25
ozonium,-0.25
oído_interno,-0.25
pachá,-0.25
paciente,0.25
paciente_interno,0.5
pacificación,0.333
pacto,0.281
pacto_de_caballeros,0.375
pacífico,0.781
padecer,-0.562
padecimiento,-1.0
pagoda,0.25
pajarota,-0.625
pajarraca,-0.5
pajarraco,-0.5
palabra_de_honor,0.25
palabra_malsonante,-0.625
palabras,-0.25
palabras_amorosas,0.25
palabras_de_despedida,-0.25
palabrota,-0.625
palanquista,-0.25
palatalizado,-0.25
palatosquisis,-0.25
paleoantropología,0.25
paleoantropológico,0.25
paleopatología,-0.25
paliación,-0.25
paliativo,-0.25
palidecer,-0.5
palmarla,-0.25
palmeador,0.25
palmear,0.375
palo_de_escoba,0.25
paloteado,-0.375
paloteo,-0.375
palpable,0.25
paludismo,-0.25
paludismo_hemolítico,-0.5
palurdo,-0.312
pampa,0.375
pan_eucarístico,0.25
pan_negro,-0.25
pancitopenia,-0.375
pancreatitis,-0.25
pandear,-0.5
pandearse,-0.375
panecillo,0.25
panecillo_de_viena,-0.25
panegirista,0.375
panegírico,0.5625
panorámico,0.5
pantalones_de_montar,-0.25
pantufla,-0.375
panzazo,-0.25
panzudo,0.25
panóptico,0.375
papel_carbón,-0.25
papel_de_carta,-0.25
papel_de_regalo,0.5
papeleta_de_empeño,0.25
papelón,0.25
paperas,-0.25
papila,-0.375
papismo,-0.375
paprika,0.25
parable,0.375
paracetamol,-0.25
parada_de_camiones,0.25
parafilia,-0.5
paraje,0.25
paralelo,-0.25
paralogismo,-0.5
paralítico,-0.3125
parangón,0.375
paranoia,-0.25
paranoico,-0.5
paraplejia,-0.625
paraplejía,-0.625
paraplégico,-0.625
paraquat,-0.25
parasiticida,0.625
parasitismo,-0.375
parchís,0.375
parco,-0.375
pardo,0.25
parecido,0.344
parecido_mutuo,-0.25
parecido_mútuo,-0.25
pareo,-0.25
paresia,-0.375
paresis,-0.375
parestesia,-0.375
paripinado,0.25
parir_cerditos,0.25
parir_puercos,0.25
parkinson,-0.375
parmesano,-0.375
paro_cardíaco,-0.375
parodia,0.25
paroxismo,-0.75
parque_zoológico,-0.25
parquedad,-0.5
parricidio,-0.25
parsimonia,-0.375
parte_demandante,-0.25
parte_inferior,-0.5
partes_iguales,0.25
participante,0.375
participar_en,0.25
participativo,0.5
participio_pasado,0.25
particular,0.313
partidaria,0.25
partidista,0.375
partido,0.292
partido_político,-0.25
partícula_beta,-0.25
partícula_elemental,-0.25
parvedad,-0.437
parálisis_cerebral,-0.25
parásitos,-0.875
parésico,-0.25
pasable,0.542
pasajero,-0.25
pasamano,-0.25
pasar_de_moda,0.25
pasar_el_rato,0.25
pasar_la_aspiradora,0.25
pasar_por_encima,-0.25
pasar_revista,-0.25
pasar_sin_dificultad,0.375
pase_adelantado,0.25
